,Name,Code
3874,万家优选,161903
3875,万家红利,161907
3876,万家添利,161908
3877,万家强债,161911
3878,长城久富,162006
3879,持久增利,162105
3880,元盛债券,162108
3881,泰达效率,162207
3882,泰达聚利,162215
3883,海富100,162307
3884,海富增利,162308
3885,华宝油气,162411
3886,新机遇,162414
3887,美国消费,162415
3888,香港本地,162416
3889,国安双力,162510
3890,景顺鼎益,162605
3891,景顺资源,162607
3892,广发小盘,162703
3893,广发500L,162711
3894,广发聚利,162712
3895,广发聚源,162715
3896,再融资,162717
3897,广发鑫瑞,162718
3898,广发石油,162719
3899,长信医疗,163001
3900,长信利鑫,163003
3901,长信利众,163005
3902,申万量化,163110
3903,申万中小,163111
3904,申万债券,163112
3905,申万健康,163119
3906,诺安油气,163208
3907,诺安纯债,163210
3908,大摩资源,163302
3909,兴全趋势,163402
3910,兴全300,163407
3911,兴全绿色,163409
3912,兴全轻资,163412
3913,兴全模式,163415
3914,兴全合宜,163417
3915,天治核心,163503
3916,中银中国,163801
3917,中银信用,163819
3918,中银300E,163821
3919,中银盛利,163824
3920,中银产债,163827
3921,中海惠裕,163907
3922,华富强债,164105
3923,天弘深成,164205
3924,天弘添利,164206
3925,天弘丰利,164208
3926,天弘同利,164210
3927,新华惠鑫,164302
3928,农业精选,164403
3929,国富恒利,164509
3930,信用增利,164606
3931,添富贵金,164701
3932,添富季红,164702
3933,添富纯债,164703
3934,添富恒生,164705
3935,工银四季,164808
3936,工银纯债,164810
3937,政府债基,164812
3938,工银双债,164814
3939,原油LOF,164815
3940,深成LOF,164823
3941,印度基金,164824
3942,交银添利,164902
3943,中国互联,164906
3944,建信300,165309
3945,建信信用,165311
3946,建信优势,165313
3947,建信丰裕,165317
3948,信诚深度,165508
3949,信诚增强,165509
3950,信诚四国,165510
3951,信诚机遇,165512
3952,信诚商品,165513
3953,信诚周期,165516
3954,信诚双盈,165517
3955,基建工程,165525
3956,信诚鼎利,165528
3957,诺德双翼,165705
3958,东吴100,165806
3959,东吴鼎利,165807
3960,中欧趋势,166001
3961,中欧成长,166006
3962,中欧互通,166007
3963,中欧强债,166008
3964,中欧动力,166009
3965,中欧盛世,166011
3966,中欧信用,166012
3967,中欧纯债,166016
3968,中欧瑞丰,166023
3969,中欧恒利,166024
3970,信达鑫安,166105
3971,增利C,166401
3972,沪港深F,166402
3973,民生增利,166902
3974,民生添利,166904
3975,平安鼎泰,167001
3976,平安鼎越,167002
3977,平安鼎弘,167003
3978,安信宝利,167501
3979,华宸300,167901
3980,国寿精选,168002
3981,九泰锐智,168101
3982,九泰锐富,168102
3983,九泰锐益,168103
3984,九泰锐丰,168104
3985,九泰泰富,168105
3986,盈华A,168106
3987,九泰锐诚,168108
3988,东海祥龙,168301
3989,红土精选,168401
3990,东证睿丰,169101
3991,东证睿阳,169102
3992,东证睿轩,169103
3993,东证睿满,169104
3994,东证睿华,169105
3995,东证创优,169106
3996,浙商鼎盈,169201
3997,基金开元,184688
3998,基金普惠,184689
3999,基金同益,184690
4000,基金景宏,184691
4001,基金裕隆,184692
4002,基金普丰,184693
4003,基金景博,184695
4004,基金裕华,184696
4005,基金天元,184698
4006,基金同盛,184699
4007,基金鸿飞,184700
4008,基金景福,184701
4009,基金同智,184702
4010,基金金盛,184703
4011,基金裕泽,184705
4012,基金天华,184706
4013,基金兴科,184708
4014,基金安久,184709
4015,基金隆元,184710
4016,基金普华,184711
4017,基金科汇,184712
4018,基金科翔,184713
4019,基金兴安,184718
4020,基金融鑫,184719
4021,基金久富,184720
4022,基金丰和,184721
4023,基金久嘉,184722
4024,基金鸿阳,184728
4025,基金通宝,184738
4026,鹏华前海,184801
4027,万科B,200002
4028,PT金田B,200003
4029,深物业B,200011
4030,南玻B,200012
4031,*ST石化B,200013
4032,PT中浩B,200015
4033,深康佳B,200016
4034,深中华B,200017
4035,神州B,200018
4036,深深宝B,200019
4037,深华发B,200020
4038,深赤湾B,200022
4039,招商局B,200024
4040,特力B,200025
4041,飞亚达B,200026
4042,一致B,200028
4043,深深房B,200029
4044,富奥B,200030
4045,深南电B,200037
4046,中集B,200039
4047,*ST本实B,200041
4048,深纺织B,200045
4049,深基地B,200053
4050,建车B,200054
4051,方大B,200055
4052,皇庭B,200056
4053,*ST大洋B,200057
4054,深赛格B,200058
4055,山航B,200152
4056,东沣B,200160
4057,舜喆B,200168
4058,东旭B,200413
4059,小天鹅B,200418
4060,粤高速B,200429
4061,宁通信B,200468
4062,晨鸣B,200488
4063,京粮B,200505
4064,闽灿坤B,200512
4065,丽珠B,200513
4066,虹美菱B,200521
4067,大冷B,200530
4068,粤电力B,200539
4069,粤照明B,200541
4070,江铃B,200550
4071,安道麦B,200553
4072,苏常柴B,200570
4073,苏威孚B,200581
4074,古井贡B,200596
4075,大东海B,200613
4076,长安B,200625
4077,瓦轴B,200706
4078,京东方B,200725
4079,鲁泰B,200726
4080,本钢板B,200761
4081,武锅B退,200770
4082,杭汽轮B,200771
4083,张裕B,200869
4084,粤华包B,200986
4085,中鲁B,200992
4086,招港B,201872
4087,特锐德,300001
4088,神州泰岳,300002
4089,乐普医疗,300003
4090,南风股份,300004
4091,探路者,300005
4092,莱美药业,300006
4093,汉威科技,300007
4094,天海防务,300008
4095,安科生物,300009
4096,立思辰,300010
4097,鼎汉技术,300011
4098,华测检测,300012
4099,新宁物流,300013
4100,亿纬锂能,300014
4101,爱尔眼科,300015
4102,北陆药业,300016
4103,网宿科技,300017
4104,中元股份,300018
4105,硅宝科技,300019
4106,银江股份,300020
4107,大禹节水,300021
4108,吉峰科技,300022
4109,宝德股份,300023
4110,机器人,300024
4111,华星创业,300025
4112,红日药业,300026
4113,华谊兄弟,300027
4114,金亚科技,300028
4115,天龙光电,300029
4116,阳普医疗,300030
4117,宝通科技,300031
4118,金龙机电,300032
4119,同花顺,300033
4120,钢研高纳,300034
4121,中科电气,300035
4122,超图软件,300036
4123,新宙邦,300037
4124,数知科技,300038
4125,上海凯宝,300039
4126,九洲电气,300040
4127,回天新材,300041
4128,朗科科技,300042
4129,星辉娱乐,300043
4130,赛为智能,300044
4131,华力创通,300045
4132,台基股份,300046
4133,天源迪科,300047
4134,合康新能,300048
4135,福瑞股份,300049
4136,世纪鼎利,300050
4137,三五互联,300051
4138,中青宝,300052
4139,欧比特,300053
4140,鼎龙股份,300054
4141,万邦达,300055
4142,三维丝,300056
4143,万顺股份,300057
4144,蓝色光标,300058
4145,东方财富,300059
4146,康旗股份,300061
4147,中能电气,300062
4148,天龙集团,300063
4149,豫金刚石,300064
4150,海兰信,300065
4151,三川智慧,300066
4152,安诺其,300067
4153,南都电源,300068
4154,金利华电,300069
4155,碧水源,300070
4156,华谊嘉信,300071
4157,三聚环保,300072
4158,当升科技,300073
4159,华平股份,300074
4160,数字政通,300075
4161,GQY视讯,300076
4162,国民技术,300077
4163,思创医惠,300078
4164,数码科技,300079
4165,易成新能,300080
4166,恒信东方,300081
4167,奥克股份,300082
4168,劲胜智能,300083
4169,海默科技,300084
4170,银之杰,300085
4171,康芝药业,300086
4172,荃银高科,300087
4173,长信科技,300088
4174,文化长城,300089
4175,盛运环保,300090
4176,金通灵,300091
4177,科新机电,300092
4178,金刚玻璃,300093
4179,国联水产,300094
4180,华伍股份,300095
4181,易联众,300096
4182,智云股份,300097
4183,高新兴,300098
4184,精准信息,300099
4185,双林股份,300100
4186,振芯科技,300101
4187,乾照光电,300102
4188,达刚路机,300103
4189,乐视网,300104
4190,龙源技术,300105
4191,西部牧业,300106
4192,建新股份,300107
4193,吉药控股,300108
4194,新开源,300109
4195,华仁药业,300110
4196,向日葵,300111
4197,万讯自控,300112
4198,顺网科技,300113
4199,中航电测,300114
4200,长盈精密,300115
4201,坚瑞沃能,300116
4202,嘉寓股份,300117
4203,东方日升,300118
4204,瑞普生物,300119
4205,经纬辉开,300120
4206,阳谷华泰,300121
4207,智飞生物,300122
4208,亚光科技,300123
4209,汇川技术,300124
4210,易世达,300125
4211,锐奇股份,300126
4212,银河磁体,300127
4213,锦富技术,300128
4214,泰胜风能,300129
4215,新国都,300130
4216,英唐智控,300131
4217,青松股份,300132
4218,华策影视,300133
4219,大富科技,300134
4220,宝利国际,300135
4221,信维通信,300136
4222,先河环保,300137
4223,晨光生物,300138
4224,晓程科技,300139
4225,中环装备,300140
4226,和顺电气,300141
4227,沃森生物,300142
4228,星普医科,300143
4229,宋城演艺,300144
4230,中金环境,300145
4231,汤臣倍健,300146
4232,香雪制药,300147
4233,天舟文化,300148
4234,量子生物,300149
4235,世纪瑞尔,300150
4236,昌红科技,300151
4237,科融环境,300152
4238,科泰电源,300153
4239,瑞凌股份,300154
4240,安居宝,300155
4241,神雾环保,300156
4242,恒泰艾普,300157
4243,振东制药,300158
4244,新研股份,300159
4245,秀强股份,300160
4246,华中数控,300161
4247,雷曼股份,300162
4248,先锋新材,300163
4249,通源石油,300164
4250,天瑞仪器,300165
4251,东方国信,300166
4252,迪威迅,300167
4253,万达信息,300168
4254,天晟新材,300169
4255,汉得信息,300170
4256,东富龙,300171
4257,中电环保,300172
4258,智慧松德,300173
4259,元力股份,300174
4260,朗源股份,300175
4261,鸿特科技,300176
4262,中海达,300177
4263,腾邦国际,300178
4264,四方达,300179
4265,华峰超纤,300180
4266,佐力药业,300181
4267,捷成股份,300182
4268,东软载波,300183
4269,力源信息,300184
4270,通裕重工,300185
4271,大华农,300186
4272,永清环保,300187
4273,美亚柏科,300188
4274,神农基因,300189
4275,维尔利,300190
4276,潜能恒信,300191
4277,科斯伍德,300192
4278,佳士科技,300193
4279,福安药业,300194
4280,长荣股份,300195
4281,长海股份,300196
4282,铁汉生态,300197
4283,纳川股份,300198
4284,翰宇药业,300199
4285,高盟新材,300200
4286,海伦哲,300201
4287,聚龙股份,300202
4288,聚光科技,300203
4289,舒泰神,300204
4290,天喻信息,300205
4291,理邦仪器,300206
4292,欣旺达,300207
4293,恒顺众昇,300208
4294,天泽信息,300209
4295,森远股份,300210
4296,亿通科技,300211
4297,易华录,300212
4298,佳讯飞鸿,300213
4299,日科化学,300214
4300,电科院,300215
4301,千山药机,300216
4302,东方电热,300217
4303,安利股份,300218
4304,鸿利智汇,300219
4305,金运激光,300220
4306,银禧科技,300221
4307,科大智能,300222
4308,北京君正,300223
4309,正海磁材,300224
4310,金力泰,300225
4311,上海钢联,300226
4312,光韵达,300227
4313,富瑞特装,300228
4314,拓尔思,300229
4315,永利股份,300230
4316,银信科技,300231
4317,洲明科技,300232
4318,金城医药,300233
4319,开尔新材,300234
4320,方直科技,300235
4321,上海新阳,300236
4322,美晨生态,300237
4323,冠昊生物,300238
4324,东宝生物,300239
4325,飞力达,300240
4326,瑞丰光电,300241
4327,佳云科技,300242
4328,瑞丰高材,300243
4329,迪安诊断,300244
4330,天玑科技,300245
4331,宝莱特,300246
4332,融捷健康,300247
4333,新开普,300248
4334,依米康,300249
4335,初灵信息,300250
4336,光线传媒,300251
4337,金信诺,300252
4338,卫宁健康,300253
4339,仟源医药,300254
4340,常山药业,300255
4341,星星科技,300256
4342,开山股份,300257
4343,精锻科技,300258
4344,新天科技,300259
4345,新莱应材,300260
4346,雅本化学,300261
4347,巴安水务,300262
4348,隆华科技,300263
4349,佳创视讯,300264
4350,通光线缆,300265
4351,兴源环境,300266
4352,尔康制药,300267
4353,佳沃股份,300268
4354,联建光电,300269
4355,中威电子,300270
4356,华宇软件,300271
4357,开能健康,300272
4358,和佳股份,300273
4359,阳光电源,300274
4360,梅安森,300275
4361,三丰智能,300276
4362,海联讯,300277
4363,华昌达,300278
4364,和晶科技,300279
4365,紫天科技,300280
4366,金明精机,300281
4367,三盛教育,300282
4368,温州宏丰,300283
4369,苏交科,300284
4370,国瓷材料,300285
4371,安科瑞,300286
4372,飞利信,300287
4373,朗玛信息,300288
4374,利德曼,300289
4375,荣科科技,300290
4376,华录百纳,300291
4377,吴通控股,300292
4378,蓝英装备,300293
4379,博雅生物,300294
4380,三六五网,300295
4381,利亚德,300296
4382,蓝盾股份,300297
4383,三诺生物,300298
4384,富春股份,300299
4385,汉鼎宇佑,300300
4386,长方集团,300301
4387,同有科技,300302
4388,聚飞光电,300303
4389,云意电气,300304
4390,裕兴股份,300305
4391,远方信息,300306
4392,慈星股份,300307
4393,中际旭创,300308
4394,吉艾科技,300309
4395,宜通世纪,300310
4396,任子行,300311
4397,邦讯技术,300312
4398,天山生物,300313
4399,戴维医疗,300314
4400,掌趣科技,300315
4401,晶盛机电,300316
4402,珈伟新能,300317
4403,博晖创新,300318
4404,麦捷科技,300319
4405,海达股份,300320
4406,同大股份,300321
4407,硕贝德,300322
4408,华灿光电,300323
4409,旋极信息,300324
4410,德威新材,300325
4411,凯利泰,300326
4412,中颖电子,300327
4413,宜安科技,300328
4414,海伦钢琴,300329
4415,华虹计通,300330
4416,苏大维格,300331
4417,天壕环境,300332
4418,兆日科技,300333
4419,津膜科技,300334
4420,迪森股份,300335
4421,新文化,300336
4422,银邦股份,300337
4423,开元股份,300338
4424,润和软件,300339
4425,科恒股份,300340
4426,麦克奥迪,300341
4427,天银机电,300342
4428,联创互联,300343
4429,太空智造,300344
4430,红宇新材,300345
4431,南大光电,300346
4432,泰格医药,300347
4433,长亮科技,300348
4434,金卡智能,300349
4435,华鹏飞,300350
4436,永贵电器,300351
4437,北信源,300352
4438,东土科技,300353
4439,东华测试,300354
4440,蒙草生态,300355
4441,光一科技,300356
4442,我武生物,300357
4443,楚天科技,300358
4444,全通教育,300359
4445,炬华科技,300360
4446,奥赛康,300361
4447,天翔环境,300362
4448,博腾股份,300363
4449,中文在线,300364
4450,恒华科技,300365
4451,创意信息,300366
4452,东方网力,300367
4453,汇金股份,300368
4454,绿盟科技,300369
4455,安控科技,300370
4456,汇中股份,300371
4457,欣泰退,300372
4458,扬杰科技,300373
4459,恒通科技,300374
4460,鹏翎股份,300375
4461,易事特,300376
4462,赢时胜,300377
4463,鼎捷软件,300378
4464,东方通,300379
4465,安硕信息,300380
4466,溢多利,300381
4467,斯莱克,300382
4468,光环新网,300383
4469,三联虹普,300384
4470,雪浪环境,300385
4471,飞天诚信,300386
4472,富邦股份,300387
4473,国祯环保,300388
4474,艾比森,300389
4475,天华超净,300390
4476,康跃科技,300391
4477,腾信股份,300392
4478,中来股份,300393
4479,天孚通信,300394
4480,菲利华,300395
4481,迪瑞医疗,300396
4482,天和防务,300397
4483,飞凯材料,300398
4484,京天利,300399
4485,劲拓股份,300400
4486,花园生物,300401
4487,宝色股份,300402
4488,汉宇集团,300403
4489,博济医药,300404
4490,科隆股份,300405
4491,九强生物,300406
4492,凯发电气,300407
4493,三环集团,300408
4494,道氏技术,300409
4495,正业科技,300410
4496,金盾股份,300411
4497,迦南科技,300412
4498,芒果超媒,300413
4499,中光防雷,300414
4500,伊之密,300415
4501,苏试试验,300416
4502,南华仪器,300417
4503,昆仑万维,300418
4504,浩丰科技,300419
4505,五洋停车,300420
4506,力星股份,300421
4507,博世科,300422
4508,鲁亿通,300423
4509,航新科技,300424
4510,环能科技,300425
4511,唐德影视,300426
4512,红相股份,300427
4513,四通新材,300428
4514,强力新材,300429
4515,诚益通,300430
4516,暴风集团,300431
4517,富临精工,300432
4518,蓝思科技,300433
4519,金石东方,300434
4520,中泰股份,300435
4521,广生堂,300436
4522,清水源,300437
4523,鹏辉能源,300438
4524,美康生物,300439
4525,运达科技,300440
4526,鲍斯股份,300441
4527,普丽盛,300442
4528,金雷风电,300443
4529,双杰电气,300444
4530,康斯特,300445
4531,乐凯新材,300446
4532,全信股份,300447
4533,浩云科技,300448
4534,汉邦高科,300449
4535,先导智能,300450
4536,创业软件,300451
4537,山河药辅,300452
4538,三鑫医疗,300453
4539,深信服,300454
4540,康拓红外,300455
4541,耐威科技,300456
4542,赢合科技,300457
4543,全志科技,300458
4544,金科文化,300459
4545,惠伦晶体,300460
4546,田中精机,300461
4547,华铭智能,300462
4548,迈克生物,300463
4549,星徽精密,300464
4550,高伟达,300465
4551,赛摩电气,300466
4552,迅游科技,300467
4553,四方精创,300468
4554,信息发展,300469
4555,日机密封,300470
4556,厚普股份,300471
4557,新元科技,300472
4558,德尔股份,300473
4559,景嘉微,300474
4560,聚隆科技,300475
4561,胜宏科技,300476
4562,合纵科技,300477
4563,杭州高新,300478
4564,神思电子,300479
4565,光力科技,300480
4566,濮阳惠成,300481
4567,万孚生物,300482
4568,沃施股份,300483
4569,蓝海华腾,300484
4570,赛升药业,300485
4571,东杰智能,300486
4572,蓝晓科技,300487
4573,恒锋工具,300488
4574,中飞股份,300489
4575,华自科技,300490
4576,通合科技,300491
4577,山鼎设计,300492
4578,润欣科技,300493
4579,盛天网络,300494
4580,美尚生态,300495
4581,中科创达,300496
4582,富祥股份,300497
4583,温氏股份,300498
4584,高澜股份,300499
4585,启迪设计,300500
4586,海顺新材,300501
4587,新易盛,300502
4588,昊志机电,300503
4589,天邑股份,300504
4590,川金诺,300505
4591,名家汇,300506
4592,苏奥传感,300507
4593,维宏股份,300508
4594,新美星,300509
4595,金冠股份,300510
4596,雪榕生物,300511
4597,中亚股份,300512
4598,恒泰实达,300513
4599,友讯达,300514
4600,三德科技,300515
4601,久之洋,300516
4602,海波重科,300517
4603,盛讯达,300518
4604,新光药业,300519
4605,科大国创,300520
4606,爱司凯,300521
4607,世名科技,300522
4608,辰安科技,300523
4609,博思软件,300525
4610,中潜股份,300526
4611,中国应急,300527
4612,幸福蓝海,300528
4613,健帆生物,300529
4614,达志科技,300530
4615,优博讯,300531
4616,今天国际,300532
4617,冰川网络,300533
4618,陇神戎发,300534
4619,达威股份,300535
4620,农尚环境,300536
4621,广信材料,300537
4622,同益股份,300538
4623,横河模具,300539
4624,深冷股份,300540
4625,先进数通,300541
4626,新晨科技,300542
4627,朗科智能,300543
4628,联得装备,300545
4629,雄帝科技,300546
4630,川环科技,300547
4631,博创科技,300548
4632,优德精密,300549
4633,和仁科技,300550
4634,古鳌科技,300551
4635,万集科技,300552
4636,集智股份,300553
4637,三超新材,300554
4638,路通视信,300555
4639,丝路视觉,300556
4640,理工光科,300557
4641,贝达药业,300558
4642,佳发教育,300559
4643,中富通,300560
4644,汇金科技,300561
4645,乐心医疗,300562
4646,神宇股份,300563
4647,科信技术,300565
4648,激智科技,300566
4649,精测电子,300567
4650,星源材质,300568
4651,天能重工,300569
4652,太辰光,300570
4653,平治信息,300571
4654,安车检测,300572
4655,兴齐眼药,300573
4656,中旗股份,300575
4657,容大感光,300576
4658,开润股份,300577
4659,会畅通讯,300578
4660,数字认证,300579
4661,贝斯特,300580
4662,晨曦航空,300581
4663,英飞特,300582
4664,赛托生物,300583
4665,海辰药业,300584
4666,奥联电子,300585
4667,美联新材,300586
4668,天铁股份,300587
4669,熙菱信息,300588
4670,江龙船艇,300589
4671,移为通信,300590
4672,万里马,300591
4673,华凯创意,300592
4674,新雷能,300593
4675,欧普康视,300595
4676,利安隆,300596
4677,吉大通信,300597
4678,诚迈科技,300598
4679,雄塑科技,300599
4680,瑞特股份,300600
4681,康泰生物,300601
4682,飞荣达,300602
4683,立昂技术,300603
4684,长川科技,300604
4685,恒锋信息,300605
4686,金太阳,300606
4687,拓斯达,300607
4688,思特奇,300608
4689,汇纳科技,300609
4690,晨化股份,300610
4691,美力科技,300611
4692,宣亚国际,300612
4693,富瀚微,300613
4694,欣天科技,300615
4695,尚品宅配,300616
4696,安靠智电,300617
4697,寒锐钴业,300618
4698,金银河,300619
4699,光库科技,300620
4700,维业股份,300621
4701,博士眼镜,300622
4702,捷捷微电,300623
4703,万兴科技,300624
4704,三雄极光,300625
4705,华瑞股份,300626
4706,华测导航,300627
4707,亿联网络,300628
4708,新劲刚,300629
4709,普利制药,300630
4710,久吾高科,300631
4711,光莆股份,300632
4712,开立医疗,300633
4713,彩讯股份,300634
4714,达安股份,300635
4715,同和药业,300636
4716,扬帆新材,300637
4717,广和通,300638
4718,凯普生物,300639
4719,德艺文创,300640
4720,正丹股份,300641
4721,透景生命,300642
4722,万通智控,300643
4723,南京聚隆,300644
4724,正元智慧,300645
4725,侨源气体,300646
4726,超频三,300647
4727,星云股份,300648
4728,杭州园林,300649
4729,太龙照明,300650
4730,金陵体育,300651
4731,雷迪克,300652
4732,正海生物,300653
4733,世纪天鸿,300654
4734,晶瑞股份,300655
4735,民德电子,300656
4736,弘信电子,300657
4737,延江股份,300658
4738,中孚信息,300659
4739,江苏雷利,300660
4740,圣邦股份,300661
4741,科锐国际,300662
4742,科蓝软件,300663
4743,鹏鹞环保,300664
4744,飞鹿股份,300665
4745,江丰电子,300666
4746,必创科技,300667
4747,杰恩设计,300668
4748,沪宁股份,300669
4749,大烨智能,300670
4750,富满电子,300671
4751,国科微,300672
4752,佩蒂股份,300673
4753,宇信科技,300674
4754,建科院,300675
4755,华大基因,300676
4756,英科医疗,300677
4757,中科信息,300678
4758,电连技术,300679
4759,隆盛科技,300680
4760,英搏尔,300681
4761,朗新科技,300682
4762,海特生物,300683
4763,中石科技,300684
4764,艾德生物,300685
4765,智动力,300686
4766,赛意信息,300687
4767,创业黑马,300688
4768,澄天伟业,300689
4769,双一科技,300690
4770,联合光电,300691
4771,中环环保,300692
4772,盛弘股份,300693
4773,蠡湖股份,300694
4774,兆丰股份,300695
4775,爱乐达,300696
4776,电工合金,300697
4777,万马科技,300698
4778,光威复材,300699
4779,岱勒新材,300700
4780,森霸传感,300701
4781,天宇股份,300702
4782,创源文化,300703
4783,九典制药,300705
4784,阿石创,300706
4785,威唐工业,300707
4786,聚灿光电,300708
4787,精研科技,300709
4788,万隆光电,300710
4789,广哈通信,300711
4790,永福股份,300712
4791,英可瑞,300713
4792,凯伦股份,300715
4793,国立科技,300716
4794,华信新材,300717
4795,长盛轴承,300718
4796,安达维尔,300719
4797,海川智能,300720
4798,怡达股份,300721
4799,新余国科,300722
4800,一品红,300723
4801,捷佳伟创,300724
4802,药石科技,300725
4803,宏达电子,300726
4804,润禾材料,300727
4805,天常股份,300728
4806,乐歌股份,300729
4807,科创信息,300730
4808,科创新源,300731
4809,设研院,300732
4810,西菱动力,300733
4811,光弘科技,300735
4812,百邦科技,300736
4813,科顺股份,300737
4814,奥飞数据,300738
4815,明阳电路,300739
4816,御家汇,300740
4817,华宝股份,300741
4818,越博动力,300742
4819,天地数码,300743
4820,欣锐科技,300745
4821,汉嘉设计,300746
4822,锐科激光,300747
4823,金力永磁,300748
4824,顶固集创,300749
4825,宁德时代,300750
4826,迈为股份,300751
4827,隆利科技,300752
4828,爱朋医疗,300753
4829,华致酒行,300755
4830,中山金马,300756
4831,罗博特科,300757
4832,七彩化学,300758
4833,康龙化成,300759
4834,迈瑞医疗,300760
4835,立华股份,300761
